5.039 | 592.5
5.062 | 568.2
5.085 | 789.5
5.108 | 787.4
5.132 | 1476.5
5.155 | 1478.8
5.178 | 1483.0
5.201 | 1485.1
5.224 | 1485.3
5.248 | 726.2
5.271 | 976.1
5.294 | 976.5
5.317 | 1172.1
5.341 | 972.4
5.364 | 989.5
5.387 | 980.1
5.410 | 1313.6
5.433 | 1044.5
5.457 | 1556.0
5.480 | 1557.6
5.503 | 1552.6
5.526 | 1550.6
5.550 | 1552.3
5.573 | 1552.6
5.596 | 1555.6
5.619 | 1558.9
5.642 | 1560.5
5.666 | 980.9
5.689 | 1454.2
5.712 | 1470.1
5.735 | 1484.3
5.759 | 1484.4
5.782 | 1485.0
5.805 | 1492.6
5.828 | 1510.8
5.851 | 1518.4
5.875 | 1520.7
5.898 | 1517.5
5.921 | 1182.1
5.944 | 1183.2
5.968 | 1182.6
5.991 | 1179.3
6.014 | 1764.5
6.037 | 1769.7
6.060 | 1767.4
6.084 | 1766.4
6.107 | 1766.8
6.130 | 1569.0
6.153 | 1568.6
6.177 | 1568.2
6.200 | 1567.2
6.223 | 1565.7
6.246 | 1564.2
6.269 | 1563.4
6.293 | 1563.0
6.316 | 2259.0
6.339 | 1570.3
6.362 | 989.0
6.385 | 991.3
6.409 | 776.4
6.432 | 777.5
6.455 | 779.2
6.478 | 779.0
6.502 | 778.2
6.525 | 776.1
6.548 | 775.3
6.571 | 661.2
6.594 | 661.5
6.618 | 778.8
6.641 | 872.6
6.664 | 872.0
6.687 | 872.9
6.711 | 871.2
6.734 | 872.8
6.757 | 872.4
6.780 | 1471.3
6.803 | 785.6
6.827 | 980.6
6.850 | 976.7
6.873 | 978.9
6.896 | 978.8
6.920 | 978.2
6.943 | 976.5
6.966 | 656.2
6.989 | 1564.0
7.012 | 652.5
7.036 | 679.0
7.059 | 684.9
7.082 | 688.9
7.105 | 694.2
7.129 | 690.8
7.152 | 874.0
7.175 | 982.5
7.198 | 1557.5
7.221 | 1555.9
7.245 | 1555.0
7.268 | 1551.8
7.291 | 1553.0
7.314 | 1556.0
7.338 | 1553.9
7.361 | 1552.8
7.384 | 1554.9
7.407 | 1558.7
7.430 | 1514.3
7.454 | 1530.0
7.477 | 1547.3
7.500 | 1560.9
7.523 | 1571.3
7.546 | 1582.7
7.570 | 979.9
7.593 | 981.0
7.616 | 1759.8
7.639 | 1754.6
7.663 | 1754.4
7.686 | 1792.9
7.709 | 1807.2
7.732 | 1822.1
7.755 | 1833.1
7.779 | 1845.0
7.802 | 1853.5
7.825 | 1560.8
7.848 | 1559.8
7.872 | 1560.3
7.895 | 2293.6
7.918 | 2316.6
7.941 | 2341.8
7.964 | 2343.7
7.988 | 2342.9
8.011 | 2345.2
8.034 | 1565.5
8.057 | 1569.9
8.081 | 980.5
8.104 | 980.8
8.127 | 1166.8
8.150 | 1167.0
8.173 | 1168.3
8.197 | 980.4
8.220 | 980.8
8.243 | 979.4
8.266 | 978.3
8.290 | 978.9
8.313 | 978.7
8.336 | 979.8
8.359 | 979.6
8.382 | 977.4
8.406 | 979.2
8.429 | 979.5
8.452 | 979.8
8.475 | 980.2
8.499 | 984.2
8.522 | 988.4
8.545 | 991.7
8.568 | 988.8
8.591 | 988.0
8.615 | 987.7
8.638 | 987.3
8.661 | 987.8
8.684 | 983.4
8.707 | 767.0
8.731 | 1322.4
8.754 | 1322.5
8.777 | 1323.0
8.800 | 1322.1
8.824 | 1322.8
8.847 | 1323.0
8.870 | 1322.5
8.893 | 1572.3
8.916 | 1573.5
8.940 | 1575.2
8.963 | 1575.2
8.986 | 1574.0
9.009 | 1574.0
9.033 | 2358.7
9.056 | 2361.0
9.079 | 2361.3
9.102 | 1584.6
9.125 | 1603.0
9.149 | 1170.0
9.172 | 1167.0
9.195 | 1164.0
9.218 | 1166.5
9.242 | 992.9
9.265 | 992.6
9.288 | 992.0
9.311 | 1860.9
9.334 | 1869.1
9.358 | 1893.2
9.381 | 1907.6
9.404 | 1183.0
9.427 | 1182.4
9.451 | 1181.9
9.474 | 1183.3
9.497 | 1184.2
9.520 | 1573.5
9.543 | 1580.0
9.567 | 1581.2
9.590 | 1579.4
9.613 | 1578.2
9.636 | 1577.5
9.660 | 1578.2
9.683 | 1577.7
9.706 | 1575.9
9.729 | 1572.8
9.752 | 1568.2
9.776 | 1571.7
9.799 | 1181.2
9.822 | 1181.9
9.845 | 1183.0
9.868 | 782.5
9.892 | 785.4
9.915 | 783.5
9.938 | 1179.9
9.961 | 881.8
9.985 | 886.0
10.008 | 883.6
10.031 | 883.7
10.054 | 884.3
10.077 | 883.8
10.101 | 883.0
10.124 | 883.2
10.147 | 883.2
10.170 | 989.2
10.194 | 991.3
10.217 | 991.3
10.240 | 991.1
10.263 | 990.6
10.286 | 990.3
10.310 | 989.8
10.333 | 989.9
10.356 | 989.1
10.379 | 1320.9
10.403 | 1320.7
10.426 | 1320.5
10.449 | 1320.5
10.472 | 1319.9
10.495 | 1319.0
10.519 | 1318.1
10.542 | 1317.9
10.565 | 1318.1
10.588 | 1565.2
10.612 | 1566.5
10.635 | 1567.7
10.658 | 1568.2
10.681 | 1567.2
10.704 | 1565.1
10.728 | 1564.2
10.751 | 1564.8
10.774 | 1566.2
10.797 | 1570.2
10.820 | 985.7
10.844 | 985.4
10.867 | 984.4
10.890 | 1970.3
10.913 | 1971.8
10.937 | 1970.5
10.960 | 1967.4
10.983 | 1968.4
11.006 | 1970.3
11.029 | 1573.3
11.053 | 1573.0
11.076 | 1170.0
11.099 | 1169.7
11.122 | 1169.8
11.146 | 1169.8
11.169 | 1169.3
11.192 | 1557.4
11.215 | 1557.1
11.238 | 1558.7
11.262 | 1558.5
11.285 | 1558.5
11.308 | 1558.7
11.331 | 1558.2
11.355 | 1557.5
11.378 | 1557.8
11.401 | 1557.7
11.424 | 1557.3
11.447 | 1571.6
11.471 | 1562.1
11.494 | 1560.6
11.517 | 1557.9
11.540 | 1168.3
11.564 | 1554.7
11.587 | 1557.1
11.610 | 1557.8
11.633 | 1557.8
11.656 | 1558.7
11.680 | 1558.4
11.703 | 1556.3
11.726 | 1558.1
11.749 | 1558.0
11.773 | 1554.2
11.796 | 871.3
11.819 | 872.2
11.842 | 1168.5
11.865 | 1169.9
11.889 | 978.6
11.912 | 978.6
11.935 | 1557.2
11.958 | 1557.9
11.981 | 1558.4
12.005 | 1558.3
12.028 | 1557.7
12.051 | 1557.5
12.074 | 1558.0
12.098 | 1557.6
12.121 | 1556.5
12.144 | 1304.8
12.167 | 1305.6
12.190 | 1305.2
12.214 | 1304.9
12.237 | 1305.5
12.260 | 1543.2
12.283 | 1552.6
12.307 | 1554.0
12.330 | 1553.8
12.353 | 1553.4
12.376 | 1553.9
12.399 | 1554.3
12.423 | 1554.0
12.446 | 1554.8
12.469 | 3111.3
12.492 | 1962.4
12.516 | 1170.0
12.539 | 1171.1
12.562 | 1964.0
12.585 | 980.1
12.608 | 980.4
12.632 | 1961.9
12.655 | 1960.6
12.678 | 1967.2
12.701 | 2336.9
12.725 | 2338.0
12.748 | 2336.3
12.771 | 1168.8
12.794 | 1169.2
12.817 | 1168.8
12.841 | 2336.4
12.864 | 2337.5
12.887 | 2338.0
12.910 | 1559.6
12.934 | 1560.5
12.957 | 1561.0
12.980 | 1561.1
13.003 | 1561.2
13.026 | 1561.7
13.050 | 1561.9
13.073 | 1562.1
13.096 | 1562.0
13.119 | 1561.4
13.142 | 1554.2
13.166 | 1561.5
13.189 | 1167.9
13.212 | 1168.5
13.235 | 1169.5
13.259 | 1552.7
13.282 | 1558.4
13.305 | 1560.7
13.328 | 1560.6
13.351 | 1560.6
13.375 | 1561.5
13.398 | 1562.4
13.421 | 1562.1
13.444 | 1560.4
13.468 | 879.8
13.491 | 880.2
13.514 | 881.4
13.537 | 1562.0
13.560 | 989.6
13.584 | 988.7
13.607 | 988.8
13.630 | 989.3
13.653 | 1561.0
13.677 | 1561.2
13.700 | 1561.1
13.723 | 1561.4
13.746 | 1561.9
13.769 | 1562.2
13.793 | 1561.9
13.816 | 1562.3
13.839 | 1322.8
13.862 | 1322.9
13.886 | 1323.2
13.909 | 1323.1
13.932 | 1323.2
13.955 | 1570.5
13.978 | 1572.0
14.002 | 1572.1
14.025 | 1574.7
14.048 | 1574.1
14.071 | 1572.7
14.095 | 1574.8
14.118 | 1575.7
14.141 | 1573.9
14.164 | 1986.8
14.187 | 1986.9
14.211 | 1987.0
14.234 | 1989.3
14.257 | 1988.9
14.280 | 1986.0
14.303 | 1985.2
14.327 | 1986.5
14.350 | 1990.4
14.373 | 1994.3
14.396 | 1562.5
14.420 | 1563.1
14.443 | 2366.8
14.466 | 1183.0
14.489 | 1563.6
14.512 | 1183.7
14.536 | 2365.5
14.559 | 2365.8
14.582 | 2366.7
14.605 | 1576.5
14.629 | 1577.9
14.652 | 1577.6
14.675 | 1577.3
14.698 | 1577.6
14.721 | 1576.6
14.745 | 1576.8
14.768 | 1575.5
14.791 | 1572.3
14.814 | 1591.7
14.838 | 1182.6
14.861 | 1183.7
14.884 | 1183.1
14.907 | 1181.6
14.930 | 1183.7
14.954 | 660.5
14.977 | 987.2
15.000 | 1185.6
15.023 | 980.7
15.047 | 883.9
15.070 | 883.1
15.093 | 882.7
15.116 | 1181.7
15.139 | 883.1
15.163 | 882.2
15.186 | 1181.6
15.209 | 1184.1
15.232 | 1182.6
15.256 | 1181.4
15.279 | 990.8
15.302 | 990.3
15.325 | 989.1
15.348 | 987.8
15.372 | 988.8
15.395 | 990.4
15.418 | 1575.6
15.441 | 1576.5
15.464 | 1575.8
15.488 | 1573.7
15.511 | 1320.2
15.534 | 1319.6
15.557 | 1318.6
15.581 | 1317.6
15.604 | 1317.1
15.627 | 1317.0
15.650 | 1568.5
15.673 | 1568.4
15.697 | 1567.8
15.720 | 1565.1
15.743 | 1564.2
15.766 | 1565.4
15.790 | 1564.8
15.813 | 1562.8
15.836 | 1563.3
15.859 | 1970.1
15.882 | 1970.7
15.906 | 1970.9
15.929 | 1970.7
15.952 | 1968.7
15.975 | 1967.6
15.999 | 1969.3
16.022 | 1969.3
16.045 | 1966.4
16.068 | 1962.0
16.091 | 1169.9
16.115 | 1170.5
16.138 | 1572.5
16.161 | 1170.3
16.184 | 1169.2
16.208 | 2335.7
16.231 | 2336.5
16.254 | 2335.2
16.277 | 2337.4
16.300 | 2783.1
16.324 | 2799.7
16.347 | 1747.4
16.370 | 3497.0
16.393 | 3496.9
16.417 | 1746.5
16.440 | 1746.4
16.463 | 1746.6
16.486 | 1751.3
16.509 | 1754.6
16.533 | 1169.8
16.556 | 1168.1
16.579 | 1167.8
16.602 | 1168.7
16.625 | 1168.9
16.649 | 1747.5
16.672 | 1747.3
16.695 | 1748.2
16.718 | 1747.9
16.742 | 1747.0
16.765 | 1746.7
16.788 | 1746.1
16.811 | 1746.1
16.834 | 1747.9
16.858 | 1170.1
16.881 | 1169.9
16.904 | 1168.4
16.927 | 1166.6
16.951 | 1167.7
16.974 | 978.1
16.997 | 976.9
17.020 | 1747.6
17.043 | 978.6
17.067 | 977.5
17.090 | 1746.9
17.113 | 1746.8
17.136 | 1746.5
17.160 | 1746.2
17.183 | 1747.7
17.206 | 1306.0
17.229 | 1306.4
17.252 | 1305.9
17.276 | 1305.7
17.299 | 1305.9
17.322 | 1309.2
17.345 | 1747.4
17.369 | 1748.1
17.392 | 1748.2
17.415 | 1747.3
17.438 | 1746.9
17.461 | 1746.9
17.485 | 1746.5
17.508 | 1746.2
17.531 | 1748.4
17.554 | 1962.2
17.578 | 1963.1
17.601 | 1960.7
17.624 | 1963.4
17.647 | 1963.7
17.670 | 1960.9
17.694 | 1966.1
17.717 | 1962.6
17.740 | 1961.9
17.763 | 1970.2
17.786 | 1746.7
17.810 | 1170.2
17.833 | 1169.9
17.856 | 1746.2
17.879 | 1557.5
17.903 | 2339.4
17.926 | 2337.9
17.949 | 1550.2
17.972 | 1559.1
17.995 | 1561.6
18.019 | 1562.1
18.042 | 1561.7
18.065 | 1561.8
18.088 | 1562.3
18.112 | 1562.8
18.135 | 1562.9
18.158 | 1562.7
18.181 | 1746.7
18.204 | 1557.9
18.228 | 1558.1
18.251 | 1169.5
18.274 | 1169.5
18.297 | 1169.6
18.321 | 1170.0
18.344 | 1561.0
18.367 | 1562.2
18.390 | 1561.9
18.413 | 1561.2
18.437 | 1562.4
18.460 | 1563.5
18.483 | 1562.8
18.506 | 1561.6
18.530 | 1558.5
18.553 | 1169.9
18.576 | 1169.2
18.599 | 1168.7
18.622 | 1169.2
18.646 | 1169.4
18.669 | 1169.7
18.692 | 1561.1
18.715 | 1561.3
18.739 | 1561.6
18.762 | 1561.7
18.785 | 1562.3
18.808 | 1563.3
18.831 | 1563.2
18.855 | 1562.3
18.878 | 1562.1
18.901 | 1324.1
18.924 | 1323.8
18.947 | 1323.3
18.971 | 1323.6
18.994 | 1323.7
19.017 | 1574.7
19.040 | 1576.8
19.064 | 1575.1
19.087 | 1572.9
19.110 | 1575.3
19.133 | 1577.0
19.156 | 1574.0
19.180 | 1574.6
19.203 | 1578.5
19.226 | 1573.9
19.249 | 1989.2
19.273 | 1988.1
19.296 | 1986.8
19.319 | 1988.6
19.342 | 1991.2
19.365 | 1989.0
19.389 | 1987.8
19.412 | 1988.8
19.435 | 1992.1
19.458 | 1561.4
19.482 | 1561.5
19.505 | 1567.2
19.528 | 2366.6
19.551 | 2364.2
19.574 | 2368.1
19.598 | 2364.9
19.621 | 2362.9
19.644 | 2366.8
19.667 | 1988.8
19.691 | 1575.6
19.714 | 1575.3
19.737 | 1576.0
19.760 | 1576.3
19.783 | 1576.3
19.807 | 1574.7
19.830 | 1573.6
19.853 | 1571.5
19.876 | 1595.4
19.900 | 1572.7
19.923 | 1573.5
19.946 | 1183.5
19.969 | 1183.2
19.992 | 1178.6
20.016 | 1572.0
20.039 | 1574.7
20.062 | 658.1
20.085 | 883.1
20.108 | 882.9
20.132 | 882.7
20.155 | 882.8
20.178 | 1184.1
20.201 | 1183.8
20.225 | 1185.0
20.248 | 1182.7
20.271 | 1181.1
20.294 | 1571.2
20.317 | 1182.8
20.341 | 1179.4
20.364 | 988.7
20.387 | 1574.6
20.410 | 989.6
20.434 | 988.8
20.457 | 987.8
20.480 | 1575.4
20.503 | 1574.8
20.526 | 1574.0
20.550 | 1573.3
20.573 | 1319.0
20.596 | 1318.0
20.619 | 1317.1
20.643 | 1316.3
20.666 | 1316.0
20.689 | 1316.2
20.712 | 1562.7
20.735 | 1563.1
20.759 | 1564.4
20.782 | 1566.2
20.805 | 1565.0
20.828 | 1562.8
20.852 | 1563.0
20.875 | 1563.4
20.898 | 1562.9
20.921 | 1969.4
20.944 | 1968.1
20.968 | 1967.8
20.991 | 1968.6
21.014 | 1969.9
21.037 | 1968.7
21.060 | 1963.9
21.084 | 1968.2
21.107 | 1968.0
21.130 | 1972.2
21.153 | 2343.3
21.177 | 1169.8
21.200 | 1167.4
21.223 | 2337.0
21.246 | 2336.1
21.269 | 2334.0
21.293 | 2335.4
21.316 | 2334.1
21.339 | 2336.8
21.362 | 2346.2
21.386 | 1556.7
21.409 | 1556.7
21.432 | 1556.8
21.455 | 1555.7
21.478 | 1555.3
21.502 | 1554.5
21.525 | 1554.3
21.548 | 1589.5
21.571 | 1560.2
21.595 | 1560.3
21.618 | 1166.3
21.641 | 1165.7
21.664 | 1166.9
21.687 | 1168.3
21.711 | 648.9
21.734 | 654.4
21.757 | 1557.3
21.780 | 1557.8
21.804 | 1556.2
21.827 | 1555.9
21.850 | 1553.9
21.873 | 1553.5
21.896 | 1169.1
21.920 | 1168.7
21.943 | 870.2
21.966 | 872.7
21.989 | 1165.6
22.013 | 1166.7
22.036 | 977.0
22.059 | 1557.4
22.082 | 1557.7
22.105 | 1555.3
22.129 | 1556.7
22.152 | 1557.1
22.175 | 1555.8
22.198 | 1553.9
22.221 | 1554.2
22.245 | 1555.7
22.268 | 1560.0
22.291 | 1307.2
22.314 | 1307.2
22.338 | 1307.4
22.361 | 1307.3
22.384 | 1309.6
22.407 | 1553.9
22.430 | 1557.5
22.454 | 1557.6
22.477 | 1557.2
22.500 | 1557.3
22.523 | 1557.6
22.547 | 1557.4
22.570 | 1557.4
22.593 | 1557.6
22.616 | 1556.4
22.639 | 1965.2
22.663 | 1966.6
22.686 | 1962.5
22.709 | 1965.4
22.732 | 1967.5
22.756 | 1962.5
22.779 | 1964.5
22.802 | 1969.5
22.825 | 1974.2
22.848 | 2345.9
22.872 | 2340.2
22.895 | 1556.4
22.918 | 1555.9
22.941 | 1555.6
22.965 | 2343.0
22.988 | 2341.4
23.011 | 2339.9
23.034 | 2338.0
23.057 | 1563.0
23.081 | 1563.0
23.104 | 1563.5
23.127 | 1563.0
23.150 | 1562.7
23.174 | 1563.3
23.197 | 1564.3
23.220 | 1565.8
23.243 | 1569.3
23.266 | 1567.1
23.290 | 1171.0
23.313 | 1170.7
23.336 | 1170.9
23.359 | 1171.1
23.382 | 1171.3
23.406 | 1562.9
23.429 | 1562.5
23.452 | 1563.5
23.475 | 1563.1
23.499 | 1561.9
23.522 | 1562.9
23.545 | 1565.1
23.568 | 1170.8
23.591 | 1170.7
23.615 | 1170.5
23.638 | 1170.6
23.661 | 1170.0
23.684 | 1170.4
23.708 | 1170.5
23.731 | 1169.7
23.754 | 1561.9
23.777 | 1563.1
23.800 | 1564.1
23.824 | 1563.8
23.847 | 1562.7
23.870 | 1562.9
23.893 | 1563.8
23.917 | 1566.1
23.940 | 1568.9
23.963 | 1324.7
23.986 | 1324.4
24.009 | 1324.4
24.033 | 1324.3
24.056 | 1324.6
24.079 | 1324.0
24.102 | 1578.1
24.126 | 1577.3
24.149 | 1573.7
24.172 | 1577.9
24.195 | 1580.6
24.218 | 1574.6
24.242 | 1577.6
24.265 | 1580.5
24.288 | 1577.5
24.311 | 1990.5
24.335 | 1989.0
24.358 | 1989.4
24.381 | 1991.6
24.404 | 1991.0
24.427 | 1989.0
24.451 | 1989.3
24.474 | 1991.4
24.497 | 1991.5
24.520 | 1989.9
24.543 | 2360.8
24.567 | 2364.0
24.590 | 2364.2
24.613 | 2360.9
24.636 | 2364.2
24.660 | 2364.8
24.683 | 2360.2
24.706 | 2357.8
24.729 | 2347.4
24.752 | 1988.4
24.776 | 1992.3
24.799 | 1990.5
24.822 | 1990.0
24.845 | 1573.7
24.869 | 1573.1
24.892 | 1573.1
24.915 | 1572.3
24.938 | 1566.8
24.961 | 785.5
24.985 | 659.4
25.008 | 1181.1
25.031 | 1180.4
25.054 | 1177.8
25.078 | 1172.4
25.101 | 990.5
25.124 | 991.6
25.147 | 882.2
25.170 | 882.3
25.194 | 881.8
25.217 | 881.8
25.240 | 881.6
25.263 | 1182.5
25.287 | 1184.0
25.310 | 1181.7
25.333 | 1571.3
25.356 | 1181.1
25.379 | 1182.6
25.403 | 989.9
25.426 | 988.3
25.449 | 1574.0
25.472 | 1573.7
25.496 | 1573.0
25.519 | 1574.0
25.542 | 1574.1
25.565 | 1573.6
25.588 | 1573.8
25.612 | 1573.3
25.635 | 1568.7
25.658 | 1316.1
25.681 | 1315.5
25.704 | 1315.3
25.728 | 1314.9
25.751 | 1314.8
25.774 | 1560.6
25.797 | 1562.1
25.821 | 1564.1
25.844 | 1564.7
25.867 | 1563.1
25.890 | 1561.4
25.913 | 1562.5
25.937 | 1562.1
25.960 | 1560.4
25.983 | 1561.3
26.006 | 1965.8
26.030 | 1967.9
26.053 | 1968.6
26.076 | 1964.5
26.099 | 1964.0
26.122 | 1967.4
26.146 | 1962.2
26.169 | 1962.8
26.192 | 1971.3
26.215 | 1973.3
26.239 | 2338.0
26.262 | 2334.4
26.285 | 2332.9
26.308 | 2335.6
26.331 | 2331.8
26.355 | 2332.1
26.378 | 2331.8
26.401 | 2337.1
26.424 | 2347.7
26.448 | 1964.2
26.471 | 1961.4
26.494 | 1553.6
26.517 | 1553.1
26.540 | 1553.6
26.564 | 1552.9
26.587 | 1553.1
26.610 | 1557.7
26.633 | 1566.6
26.657 | 1166.5
26.680 | 1165.5
26.703 | 980.3
26.726 | 1164.6
26.749 | 980.9
26.773 | 980.5
26.796 | 651.5
26.819 | 652.0
26.842 | 872.6
26.865 | 871.3
26.889 | 1551.7
26.912 | 1553.6
26.935 | 1554.2
26.958 | 1557.3
26.982 | 1167.8
27.005 | 1313.9
27.028 | 1164.7
27.051 | 1165.4
27.074 | 1165.1
27.098 | 1167.2
27.121 | 1558.7
27.144 | 1555.1
27.167 | 1554.9
27.191 | 1555.1
27.214 | 1553.8
27.237 | 1552.4
27.260 | 1553.3
27.283 | 1553.6
27.307 | 1553.8
27.330 | 1310.3
27.353 | 1309.5
27.376 | 1308.6
27.400 | 1309.0
27.423 | 1309.4
27.446 | 1310.8
27.469 | 1557.6
27.492 | 1559.9
27.516 | 1558.8
27.539 | 1558.8
27.562 | 1559.4
27.585 | 1558.7
27.609 | 1558.5
27.632 | 1559.4
27.655 | 1560.1
27.678 | 1558.0
27.701 | 1967.9
27.725 | 1969.4
27.748 | 1967.8
27.771 | 1966.0
27.794 | 1968.9
27.818 | 1968.9
27.841 | 1966.6
27.864 | 1967.7
27.887 | 1969.6
27.910 | 1557.1
27.934 | 2342.5
27.957 | 2343.0
27.980 | 2344.5
28.003 | 2344.9
28.026 | 2342.8
28.050 | 2341.9
28.073 | 2344.7
28.096 | 2344.1
28.119 | 2345.4
28.143 | 3134.1
28.166 | 3134.4
28.189 | 3134.2
28.212 | 1565.7
28.235 | 1566.0
28.259 | 1567.0
28.282 | 1568.0
28.305 | 1568.9
28.328 | 1567.9
28.352 | 1172.1
28.375 | 1171.7
28.398 | 1171.5
28.421 | 987.0
28.444 | 658.2
28.468 | 659.0
28.491 | 659.6
28.514 | 659.1
28.537 | 882.6
28.561 | 1564.8
28.584 | 1563.9
28.607 | 1170.5
28.630 | 1171.0
28.653 | 1171.0
28.677 | 1171.1
28.700 | 1171.1
28.723 | 1171.6
28.746 | 1172.3
28.770 | 1172.1
28.793 | 992.1
28.816 | 991.8
28.839 | 1564.8
28.862 | 1565.5
28.886 | 572.7
28.909 | 1564.8
28.932 | 1564.8
28.955 | 1566.7
28.979 | 1568.6
29.002 | 1568.0
29.025 | 1326.2
29.048 | 1325.6
29.071 | 1325.5
29.095 | 1324.8
29.118 | 1323.3
29.141 | 1321.9
29.164 | 1568.9
29.187 | 1570.4
29.211 | 1570.3
29.234 | 1569.6
29.257 | 1568.1
29.280 | 1566.1
29.304 | 1564.0
29.327 | 1562.3
29.350 | 1561.9
29.373 | 1965.4
29.396 | 1961.5
29.420 | 1960.1
29.443 | 1958.0
29.466 | 1956.4
29.489 | 1955.0
29.513 | 1957.2
29.536 | 1958.0
29.559 | 1959.9
29.582 | 1168.3
29.605 | 2346.9
29.629 | 2345.1
29.652 | 2346.1
29.675 | 2349.6
29.698 | 2353.7
29.722 | 2356.9
29.745 | 2361.0
29.768 | 2366.7
29.791 | 2356.2
29.814 | 2352.6
29.838 | 1570.4
29.861 | 1567.9
29.884 | 1564.1
29.907 | 1560.8
29.931 | 3112.9
29.954 | 2347.8
29.977 | 2346.8
30.000 | 1556.0
30.023 | 1174.1
30.047 | 1176.0
30.070 | 880.4
30.093 | 494.5
30.116 | 494.2
30.140 | 494.3
30.163 | 494.5
30.186 | 493.9
